"Box","N_P","y","ymin","ymax",".width",".point",".interval"
"Adriatic",128.264458726044,0.118186797030125,0.108715379922697,0.12707443960924,0.8,"median","qi"
"Adriatic",130.074829935619,0.117642804063382,0.108435926298359,0.126396855244818,0.8,"median","qi"
"Adriatic",131.885201145194,0.117194925924413,0.108071303779555,0.125820783909205,0.8,"median","qi"
"Adriatic",133.695572354769,0.11675110643042,0.107774200493465,0.125210042871749,0.8,"median","qi"
"Adriatic",135.505943564345,0.116289502854973,0.107530077342134,0.124566461849761,0.8,"median","qi"
"Adriatic",137.31631477392,0.115892008120637,0.107434669604245,0.124006582355182,0.8,"median","qi"
"Adriatic",139.126685983495,0.115511988669947,0.107202628064123,0.123420499759557,0.8,"median","qi"
"Adriatic",140.93705719307,0.115177616604844,0.107048371088656,0.122865190919245,0.8,"median","qi"
"Adriatic",142.747428402645,0.11485458862712,0.106780942257943,0.122400715281523,0.8,"median","qi"
"Adriatic",144.55779961222,0.114578397666247,0.106629485049161,0.122030228302286,0.8,"median","qi"
"Adriatic",146.368170821795,0.114280564705831,0.106523145762857,0.121544771413289,0.8,"median","qi"
"Adriatic",148.17854203137,0.114040754851474,0.106313921960202,0.121080414407501,0.8,"median","qi"
"Adriatic",149.988913240945,0.113793654477799,0.106249253550665,0.120750966725823,0.8,"median","qi"
"Adriatic",151.799284450521,0.113481659132328,0.106251980979209,0.120296516341597,0.8,"median","qi"
"Adriatic",153.609655660096,0.113214421611426,0.106209828046249,0.11989639404686,0.8,"median","qi"
"Adriatic",155.420026869671,0.112983706118843,0.105979498920201,0.1194687737497,0.8,"median","qi"
"Adriatic",157.230398079246,0.112636320149065,0.105783815242178,0.119086618868955,0.8,"median","qi"
"Adriatic",159.040769288821,0.112341352622405,0.105507679975034,0.118683018805562,0.8,"median","qi"
"Adriatic",160.851140498396,0.112011969368443,0.105251186470682,0.118255841869823,0.8,"median","qi"
"Adriatic",162.661511707971,0.111588084024188,0.104903181908313,0.11784715480063,0.8,"median","qi"
"Adriatic",164.471882917546,0.111269549645686,0.104589149078277,0.117377984540252,0.8,"median","qi"
"Adriatic",166.282254127121,0.11088390537441,0.104274718846773,0.116859874552359,0.8,"median","qi"
"Adriatic",168.092625336697,0.110468681416743,0.103840980226801,0.116425151330552,0.8,"median","qi"
"Adriatic",169.902996546272,0.110026989110687,0.10337892955968,0.115894042831214,0.8,"median","qi"
"Adriatic",171.713367755847,0.109531829954751,0.102875833459323,0.115406097687928,0.8,"median","qi"
"Adriatic",173.523738965422,0.108950600312375,0.102305729193108,0.114871975650981,0.8,"median","qi"
"Adriatic",175.334110174997,0.108428706756244,0.101704563808849,0.114311911258474,0.8,"median","qi"
"Adriatic",177.144481384572,0.107891890011549,0.10100646420498,0.113759826920581,0.8,"median","qi"
"Adriatic",178.954852594147,0.107280161877604,0.100356731748965,0.113160880410182,0.8,"median","qi"
"Adriatic",180.765223803722,0.106599482477418,0.0996893936490846,0.11251840589157,0.8,"median","qi"
